timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-05-08 19:25:00+00:00,SPY_^GSPC,HOLD,0.31923504370839845,0,0.0,0.0,0.0,7.142654800615943e-05,1.0,0.3180873145767066,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:25:00+00:00,2026-05-08 19:25:00+00:00
2026-05-08 19:25:00+00:00,QQQ_^NDX,HOLD,0.32521882105142164,0,0.0,0.0,0.0,7.987790577735176e-05,1.0,0.3286428415299034,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:25:00+00:00,2026-05-08 19:25:00+00:00
2026-05-08 19:25:00+00:00,URTH_ACWI,HOLD,0.2261496261150593,0,0.0,0.0,0.0,0.0002606217628727574,0.024953952520243326,0.44761638217808275,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:25:00+00:00,2026-05-08 19:25:00+00:00
2026-05-08 19:30:00+00:00,URTH_ACWI,HOLD,0.23944276110080695,0,0.0,0.0,0.0,0.00024150263054363092,0.027080499568583168,0.5117526144640445,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:30:00+00:00,2026-05-08 19:30:00+00:00
2026-05-08 19:30:00+00:00,QQQ_^NDX,HOLD,0.30318573420442113,0,0.0,0.0,0.0,8.445080958671628e-05,1.0,0.2501182144739412,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:30:00+00:00,2026-05-08 19:30:00+00:00
2026-05-08 19:30:00+00:00,SPY_^GSPC,HOLD,0.3198790581530727,0,0.0,0.0,0.0,7.371953069895668e-05,1.0,0.31768627084473494,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:30:00+00:00,2026-05-08 19:30:00+00:00
2026-05-08 19:35:00+00:00,SPY_^GSPC,HOLD,0.3436623543522505,0,0.0,0.0,0.0,7.457484254391451e-05,1.0,0.39601357834759665,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:35:00+00:00,2026-05-08 19:35:00+00:00
2026-05-08 19:35:00+00:00,QQQ_^NDX,HOLD,0.3033464916658137,0,0.0,0.0,0.0,8.420488966353403e-05,1.0,0.25092731703767446,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:35:00+00:00,2026-05-08 19:35:00+00:00
2026-05-08 19:35:00+00:00,URTH_ACWI,HOLD,0.21259912670665163,0,0.0,0.0,0.0,0.00023234142952016404,0.028586246689961754,0.4314491139842376,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:35:00+00:00,2026-05-08 19:35:00+00:00
2026-05-08 19:40:00+00:00,SPY_^GSPC,HOLD,0.34224348238981306,0,0.0,0.0,0.0,7.020791979326553e-05,1.0,0.39613614152908194,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:40:00+00:00,2026-05-08 19:40:00+00:00
2026-05-08 19:40:00+00:00,QQQ_^NDX,HOLD,0.30256401916683007,0,0.0,0.0,0.0,8.340771259030436e-05,1.0,0.24920482767798435,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:40:00+00:00,2026-05-08 19:40:00+00:00
2026-05-08 19:40:00+00:00,URTH_ACWI,HOLD,0.20529314466814624,0,0.0,0.0,0.0,0.00020940460191478695,0.031361495963745115,0.4307310383460053,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:40:00+00:00,2026-05-08 19:40:00+00:00
2026-05-08 19:45:00+00:00,SPY_^GSPC,HOLD,0.34132001684989366,0,0.0,0.0,0.0,6.69493825781955e-05,1.0,0.39667851996831716,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:45:00+00:00,2026-05-08 19:45:00+00:00
