timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-02-13 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7470621785427564,25640,747062.1785427564,4742.837650780848,63.48651808384117,0.006848651808384116,0.20197755938044865,0.6888888888888889,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.69, liquidity score 0.20, and confidence 0.75.",True,False,-447.5098180271283,-5.990262000681863,-0.17867782698371795,2026-02-17 00:00:00+00:00,2026-02-25 00:00:00+00:00
2026-02-13 00:00:00+00:00,URTH_ACWI,CREATE,0.7023124860195855,3117,590410.0896168745,325.21691988037776,5.5083225303858825,0.0010508322530385884,1.0,0.5067835611335204,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.51, liquidity score 1.00, and confidence 0.70.",True,False,-577.5134073238469,-9.781563992217741,-5.073084829541219,2026-02-17 00:00:00+00:00,2026-02-25 00:00:00+00:00
2026-02-13 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7073576025145569,11896,707357.602514557,5874.462713048754,83.04799004302582,0.008804799004302583,0.23678801257278442,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 0.24, and confidence 0.71.",True,False,-1281.2295211497258,-18.11289673844085,-0.09076827534665184,2026-02-16 00:00:00+00:00,2026-02-24 00:00:00+00:00
2026-02-13 00:00:00+00:00,BNKE.L_^STOXX50E,HOLD,0.6842754140425822,0,0.0,0.0,0.0,0.008781453791840654,0.23804373687957764,0.4555555555555555,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00
2026-02-13 00:00:00+00:00,QQQ_^NDX,HOLD,0.45543219743327523,0,0.0,0.0,0.0,0.0003306029999954612,1.0,0.48410399144929384,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00
2026-02-16 00:00:00+00:00,BNKE.L_^STOXX50E,HOLD,0.6826772918377482,0,0.0,0.0,0.0,0.00868033925671644,0.23005312585540771,0.4555555555555555,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-16 00:00:00+00:00,2026-02-16 00:00:00+00:00
2026-02-16 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7066985247772649,11710,706698.5247772649,5721.4062077940025,80.95964555178968,0.008595964555178968,0.23349262388632458,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 0.23, and confidence 0.71.",True,False,-12213.62915787651,-172.82658346748303,-3.1479524557668013,2026-02-17 00:00:00+00:00,2026-02-25 00:00:00+00:00
2026-02-17 00:00:00+00:00,QQQ_^NDX,HOLD,0.4740356757490179,0,0.0,0.0,0.0,0.00038484980533833057,1.0,0.485841357676359,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00
2026-02-17 00:00:00+00:00,SPY_^GSPC,HOLD,0.48962010463503286,0,0.0,0.0,0.0,0.00036015541141467,1.0,0.5652276694338094,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-17 00:00:00+00:00,2026-02-17 00:00:00+00:00
2026-02-17 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7648300798440374,12538,764830.0798440374,6242.2425935292285,81.61607078531918,0.008661607078531919,0.4074837325535202,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.41, and confidence 0.76.",True,True,5684.965492521937,74.32978438401905,0.5980938225509683,2026-02-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
